cohort,year,functional_group,tl
lme_highseas,1974,Large sharks (>=90 cm),4.21659756097561
lme_highseas,1974,"Lobsters, crabs",3.1461458333333336
lme_highseas,1974,Medium bathydemersals (30 - 89 cm),3.8948275862068966
lme_highseas,1974,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1974,Medium benthopelagics (30 - 89 cm),3.663557692307692
lme_highseas,1974,Medium demersals (30 - 89 cm),3.64527027027027
lme_highseas,1974,Medium pelagics (30 - 89 cm),3.587575757575758
lme_highseas,1974,Medium reef assoc. fish (30 - 89 cm),3.5155947136563874
lme_highseas,1974,Other demersal invertebrates,2.155041666666667
lme_highseas,1974,Shrimps,2.8908988764044947
lme_highseas,1974,Small bathydemersals (<30 cm),3.5033333333333334
lme_highseas,1974,Small bathypelagics (<30 cm),3.495
lme_highseas,1974,Small benthopelagics (<30 cm),3.5394444444444444
lme_highseas,1974,Small demersals (<30 cm),3.4565573770491804
lme_highseas,1974,Small pelagics (<30 cm),3.282212389380531
lme_highseas,1974,Small reef assoc. fish (<30 cm),3.314
lme_highseas,1974,Small to medium flatfishes (<90 cm),3.629859154929577
lme_highseas,1974,Small to medium rays (<90 cm),3.7861904761904763
lme_highseas,1974,Small to medium sharks (<90 cm),3.921875
lme_highseas,1975,Cephalopods,3.84
lme_highseas,1975,Jellyfish,3.225
lme_highseas,1975,Large bathydemersals (>=90 cm),4.098125
lme_highseas,1975,Large bathypelagics (>=90 cm),3.936
lme_highseas,1975,Large benthopelagics (>=90 cm),3.936326530612245
lme_highseas,1975,Large demersals (>=90 cm),3.9835256410256408
lme_highseas,1975,Large flatfishes (>=90 cm),4.02625
lme_highseas,1975,Large pelagics (>=90 cm),4.292753623188406
lme_highseas,1975,Large rays (>=90 cm),3.718260869565217
lme_highseas,1975,Large reef assoc. fish (>=90 cm),3.802337662337662
lme_highseas,1975,Large sharks (>=90 cm),4.21659756097561
lme_highseas,1975,"Lobsters, crabs",3.1514893617021276
lme_highseas,1975,Medium bathydemersals (30 - 89 cm),3.8948275862068966
lme_highseas,1975,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1975,Medium benthopelagics (30 - 89 cm),3.663557692307692
lme_highseas,1975,Medium demersals (30 - 89 cm),3.6475000000000004
lme_highseas,1975,Medium pelagics (30 - 89 cm),3.5887000000000002
lme_highseas,1975,Medium reef assoc. fish (30 - 89 cm),3.5155947136563874
lme_highseas,1975,Other demersal invertebrates,2.153972413793104
lme_highseas,1975,Shrimps,2.8942045454545453
lme_highseas,1975,Small bathydemersals (<30 cm),3.5033333333333334
lme_highseas,1975,Small bathypelagics (<30 cm),3.495
lme_highseas,1975,Small benthopelagics (<30 cm),3.5394444444444444
lme_highseas,1975,Small demersals (<30 cm),3.4565573770491804
lme_highseas,1975,Small pelagics (<30 cm),3.2826126126126125
lme_highseas,1975,Small reef assoc. fish (<30 cm),3.314
lme_highseas,1975,Small to medium flatfishes (<90 cm),3.629859154929578
lme_highseas,1975,Small to medium rays (<90 cm),3.7861904761904763
lme_highseas,1975,Small to medium sharks (<90 cm),3.921875
lme_highseas,1976,Cephalopods,3.835277777777778
lme_highseas,1976,Jellyfish,3.225
lme_highseas,1976,Krill,2.25
lme_highseas,1976,Large bathydemersals (>=90 cm),4.098125
lme_highseas,1976,Large bathypelagics (>=90 cm),3.936
lme_highseas,1976,Large benthopelagics (>=90 cm),3.936326530612245
lme_highseas,1976,Large demersals (>=90 cm),3.9838125
lme_highseas,1976,Large flatfishes (>=90 cm),4.02625
lme_highseas,1976,Large pelagics (>=90 cm),4.292753623188406
lme_highseas,1976,Large rays (>=90 cm),3.723111111111111
lme_highseas,1976,Large reef assoc. fish (>=90 cm),3.802337662337662
lme_highseas,1976,Large sharks (>=90 cm),4.211493827160494
lme_highseas,1976,"Lobsters, crabs",3.15031914893617
lme_highseas,1976,Medium bathydemersals (30 - 89 cm),3.8756666666666666
lme_highseas,1976,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1976,Medium benthopelagics (30 - 89 cm),3.660582524271845
lme_highseas,1976,Medium demersals (30 - 89 cm),3.6542727272727276
lme_highseas,1976,Medium pelagics (30 - 89 cm),3.5887000000000002
lme_highseas,1976,Medium reef assoc. fish (30 - 89 cm),3.5266063348416288
lme_highseas,1976,Other demersal invertebrates,2.150175675675676
lme_highseas,1976,Shrimps,2.8875280898876405
lme_highseas,1976,Small bathydemersals (<30 cm),3.5033333333333334
lme_highseas,1976,Small bathypelagics (<30 cm),3.4633333333333334
lme_highseas,1976,Small benthopelagics (<30 cm),3.5123529411764705
lme_highseas,1976,Small demersals (<30 cm),3.4565573770491804
lme_highseas,1976,Small pelagics (<30 cm),3.2811607142857144
lme_highseas,1976,Small reef assoc. fish (<30 cm),3.2935820895522387
lme_highseas,1976,Small to medium flatfishes (<90 cm),3.629859154929578
lme_highseas,1976,Small to medium rays (<90 cm),3.7979999999999996
lme_highseas,1976,Small to medium sharks (<90 cm),3.921875
lme_highseas,1977,Cephalopods,3.846756756756757
lme_highseas,1977,Jellyfish,3.225
lme_highseas,1977,Krill,2.25
lme_highseas,1977,Large bathydemersals (>=90 cm),4.058333333333334
lme_highseas,1977,Large bathypelagics (>=90 cm),4.003333333333333
lme_highseas,1977,Large benthopelagics (>=90 cm),3.936326530612245
lme_highseas,1977,Large demersals (>=90 cm),3.9948076923076927
lme_highseas,1977,Large flatfishes (>=90 cm),4.02625
lme_highseas,1977,Large pelagics (>=90 cm),4.292753623188406
lme_highseas,1977,Large rays (>=90 cm),3.723111111111111
lme_highseas,1977,Large reef assoc. fish (>=90 cm),3.802337662337662
lme_highseas,1977,Large sharks (>=90 cm),4.211493827160494
lme_highseas,1977,"Lobsters, crabs",3.152043010752688
lme_highseas,1977,Medium bathydemersals (30 - 89 cm),3.8948275862068966
lme_highseas,1977,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1977,Medium benthopelagics (30 - 89 cm),3.663557692307692
lme_highseas,1977,Medium demersals (30 - 89 cm),3.6488636363636364
lme_highseas,1977,Medium pelagics (30 - 89 cm),3.586138613861386
lme_highseas,1977,Medium reef assoc. fish (30 - 89 cm),3.5236036036036036
lme_highseas,1977,Other demersal invertebrates,2.1528979591836737
lme_highseas,1977,Shrimps,2.8896590909090913
lme_highseas,1977,Small bathydemersals (<30 cm),3.5033333333333334
lme_highseas,1977,Small bathypelagics (<30 cm),3.4633333333333334
lme_highseas,1977,Small benthopelagics (<30 cm),3.5123529411764705
lme_highseas,1977,Small demersals (<30 cm),3.4528333333333334
lme_highseas,1977,Small pelagics (<30 cm),3.2811607142857144
lme_highseas,1977,Small reef assoc. fish (<30 cm),3.2935820895522387
lme_highseas,1977,Small to medium flatfishes (<90 cm),3.629859154929578
lme_highseas,1977,Small to medium rays (<90 cm),3.7979999999999996
lme_highseas,1977,Small to medium sharks (<90 cm),3.921875
lme_highseas,1978,Cephalopods,3.846756756756757
lme_highseas,1978,Jellyfish,3.225
lme_highseas,1978,Krill,2.25
lme_highseas,1978,Large bathydemersals (>=90 cm),4.058333333333334
lme_highseas,1978,Large bathypelagics (>=90 cm),4.003333333333333
lme_highseas,1978,Large benthopelagics (>=90 cm),3.9362
lme_highseas,1978,Large demersals (>=90 cm),3.9775316455696204
lme_highseas,1978,Large flatfishes (>=90 cm),4.02625
lme_highseas,1978,Large pelagics (>=90 cm),4.292753623188406
lme_highseas,1978,Large rays (>=90 cm),3.723111111111111
lme_highseas,1978,Large reef assoc. fish (>=90 cm),3.8023376623376626
lme_highseas,1978,Large sharks (>=90 cm),4.211493827160494
lme_highseas,1978,"Lobsters, crabs",3.148085106382979
lme_highseas,1978,Medium bathydemersals (30 - 89 cm),3.9335483870967742
lme_highseas,1978,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1978,Medium benthopelagics (30 - 89 cm),3.663557692307692
lme_highseas,1978,Medium demersals (30 - 89 cm),3.6575454545454544
lme_highseas,1978,Medium pelagics (30 - 89 cm),3.584356435643564
lme_highseas,1978,Medium reef assoc. fish (30 - 89 cm),3.522152466367713
lme_highseas,1978,Other demersal invertebrates,2.153111111111111
lme_highseas,1978,Shrimps,2.879888888888889
lme_highseas,1978,Small bathydemersals (<30 cm),3.5033333333333334
lme_highseas,1978,Small bathypelagics (<30 cm),3.4633333333333334
lme_highseas,1978,Small benthopelagics (<30 cm),3.5123529411764705
lme_highseas,1978,Small demersals (<30 cm),3.4528333333333334
lme_highseas,1978,Small pelagics (<30 cm),3.28070796460177
lme_highseas,1978,Small reef assoc. fish (<30 cm),3.2935820895522387
lme_highseas,1978,Small to medium flatfishes (<90 cm),3.629859154929578
lme_highseas,1978,Small to medium rays (<90 cm),3.7979999999999996
lme_highseas,1978,Small to medium sharks (<90 cm),3.921875
lme_highseas,1979,Cephalopods,3.846756756756757
lme_highseas,1979,Jellyfish,3.225
lme_highseas,1979,Krill,2.25
lme_highseas,1979,Large bathydemersals (>=90 cm),4.052631578947368
lme_highseas,1979,Large bathypelagics (>=90 cm),4.003333333333333
lme_highseas,1979,Large benthopelagics (>=90 cm),3.9362
lme_highseas,1979,Large demersals (>=90 cm),3.9840625000000003
lme_highseas,1979,Large flatfishes (>=90 cm),4.02625
lme_highseas,1979,Large pelagics (>=90 cm),4.292753623188406
lme_highseas,1979,Large rays (>=90 cm),3.723111111111111
lme_highseas,1979,Large reef assoc. fish (>=90 cm),3.802337662337662
lme_highseas,1979,Large sharks (>=90 cm),4.211493827160494
lme_highseas,1979,"Lobsters, crabs",3.142315789473684
lme_highseas,1979,Medium bathydemersals (30 - 89 cm),3.8861290322580646
lme_highseas,1979,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1979,Medium benthopelagics (30 - 89 cm),3.663557692307692
lme_highseas,1979,Medium demersals (30 - 89 cm),3.655475113122172
lme_highseas,1979,Medium pelagics (30 - 89 cm),3.5879000000000003
lme_highseas,1979,Medium reef assoc. fish (30 - 89 cm),3.522152466367713
lme_highseas,1979,Other demersal invertebrates,2.1638051948051946
lme_highseas,1979,Shrimps,2.875714285714286
lme_highseas,1979,Small bathydemersals (<30 cm),3.5033333333333334
lme_highseas,1979,Small bathypelagics (<30 cm),3.4633333333333334
lme_highseas,1979,Small benthopelagics (<30 cm),3.5325
lme_highseas,1979,Small demersals (<30 cm),3.441311475409836
lme_highseas,1979,Small pelagics (<30 cm),3.2807079646017696
lme_highseas,1979,Small reef assoc. fish (<30 cm),3.303181818181818
lme_highseas,1979,Small to medium flatfishes (<90 cm),3.628055555555556
lme_highseas,1979,Small to medium rays (<90 cm),3.781428571428571
lme_highseas,1979,Small to medium sharks (<90 cm),3.921875
lme_highseas,1980,Cephalopods,3.8572222222222226
lme_highseas,1980,Jellyfish,3.225
lme_highseas,1980,Krill,2.25
lme_highseas,1980,Large bathydemersals (>=90 cm),4.052631578947368
lme_highseas,1980,Large bathypelagics (>=90 cm),4.003333333333333
lme_highseas,1980,Large benthopelagics (>=90 cm),3.9362
lme_highseas,1980,Large demersals (>=90 cm),3.990185185185185
lme_highseas,1980,Large flatfishes (>=90 cm),4.02625
lme_highseas,1980,Large pelagics (>=90 cm),4.292753623188406
lme_highseas,1980,Large rays (>=90 cm),3.723111111111111
lme_highseas,1980,Large reef assoc. fish (>=90 cm),3.802337662337662
lme_highseas,1980,Large sharks (>=90 cm),4.211493827160494
lme_highseas,1980,"Lobsters, crabs",3.142315789473684
lme_highseas,1980,Medium bathydemersals (30 - 89 cm),3.8890625
lme_highseas,1980,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1980,Medium benthopelagics (30 - 89 cm),3.6594285714285717
lme_highseas,1980,Medium demersals (30 - 89 cm),3.6370512820512824
lme_highseas,1980,Medium pelagics (30 - 89 cm),3.57970297029703
lme_highseas,1980,Medium reef assoc. fish (30 - 89 cm),3.5224107142857144
lme_highseas,1980,Other demersal invertebrates,2.1547763157894737
lme_highseas,1980,Shrimps,2.873804347826087
lme_highseas,1980,Small bathydemersals (<30 cm),3.5033333333333334
lme_highseas,1980,Small bathypelagics (<30 cm),3.4633333333333334
lme_highseas,1980,Small benthopelagics (<30 cm),3.5123529411764705
lme_highseas,1980,Small demersals (<30 cm),3.4446875
lme_highseas,1980,Small pelagics (<30 cm),3.2871304347826085
lme_highseas,1980,Small reef assoc. fish (<30 cm),3.2935820895522387
lme_highseas,1980,Small to medium flatfishes (<90 cm),3.628055555555556
lme_highseas,1980,Small to medium rays (<90 cm),3.781428571428571
lme_highseas,1980,Small to medium sharks (<90 cm),3.921875
lme_highseas,1981,Cephalopods,3.839722222222222
lme_highseas,1981,Jellyfish,3.2249999999999996
lme_highseas,1981,Krill,2.25
lme_highseas,1981,Large bathydemersals (>=90 cm),4.052631578947368
lme_highseas,1981,Large bathypelagics (>=90 cm),4.003333333333333
lme_highseas,1981,Large benthopelagics (>=90 cm),3.9362
lme_highseas,1981,Large demersals (>=90 cm),3.9838125
lme_highseas,1981,Large flatfishes (>=90 cm),4.02625
lme_highseas,1981,Large pelagics (>=90 cm),4.292753623188406
lme_highseas,1981,Large rays (>=90 cm),3.728181818181818
lme_highseas,1981,Large reef assoc. fish (>=90 cm),3.796315789473684
lme_highseas,1981,Large sharks (>=90 cm),4.2095301204819275
lme_highseas,1981,"Lobsters, crabs",3.141368421052632
lme_highseas,1981,Medium bathydemersals (30 - 89 cm),3.8705882352941177
lme_highseas,1981,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1981,Medium benthopelagics (30 - 89 cm),3.6690384615384612
lme_highseas,1981,Medium demersals (30 - 89 cm),3.641028806584362
lme_highseas,1981,Medium pelagics (30 - 89 cm),3.57970297029703
lme_highseas,1981,Medium reef assoc. fish (30 - 89 cm),3.514690265486726
lme_highseas,1981,Other demersal invertebrates,2.1524575163398696
lme_highseas,1981,Shrimps,2.873804347826087
lme_highseas,1981,Small bathydemersals (<30 cm),3.5033333333333334
lme_highseas,1981,Small bathypelagics (<30 cm),3.495
lme_highseas,1981,Small benthopelagics (<30 cm),3.5123529411764705
lme_highseas,1981,Small demersals (<30 cm),3.4438235294117647
lme_highseas,1981,Small pelagics (<30 cm),3.2882142857142855
lme_highseas,1981,Small reef assoc. fish (<30 cm),3.288970588235294
lme_highseas,1981,Small to medium flatfishes (<90 cm),3.631095890410959
lme_highseas,1981,Small to medium rays (<90 cm),3.781428571428571
lme_highseas,1981,Small to medium sharks (<90 cm),3.921875
lme_highseas,1982,Cephalopods,3.838235294117647
lme_highseas,1982,Jellyfish,3.2249999999999996
lme_highseas,1982,Krill,2.25
lme_highseas,1982,Large bathydemersals (>=90 cm),4.052631578947368
lme_highseas,1982,Large bathypelagics (>=90 cm),4.003333333333333
lme_highseas,1982,Large benthopelagics (>=90 cm),3.946862745098039
lme_highseas,1982,Large demersals (>=90 cm),3.9761875000000004
lme_highseas,1982,Large flatfishes (>=90 cm),4.02625
lme_highseas,1982,Large pelagics (>=90 cm),4.292753623188406
lme_highseas,1982,Large rays (>=90 cm),3.728181818181818
lme_highseas,1982,Large reef assoc. fish (>=90 cm),3.7951948051948055
lme_highseas,1982,Large sharks (>=90 cm),4.218325301204819
lme_highseas,1982,"Lobsters, crabs",3.1429787234042554
lme_highseas,1982,Medium bathydemersals (30 - 89 cm),3.8666666666666667
lme_highseas,1982,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1982,Medium benthopelagics (30 - 89 cm),3.6690384615384612
lme_highseas,1982,Medium demersals (30 - 89 cm),3.639595141700405
lme_highseas,1982,Medium pelagics (30 - 89 cm),3.57970297029703
lme_highseas,1982,Medium reef assoc. fish (30 - 89 cm),3.5087391304347824
lme_highseas,1982,Other demersal invertebrates,2.1485732484076436
lme_highseas,1982,Shrimps,2.873804347826087
lme_highseas,1982,Small bathydemersals (<30 cm),3.5033333333333334
lme_highseas,1982,Small bathypelagics (<30 cm),3.495
lme_highseas,1982,Small benthopelagics (<30 cm),3.5123529411764705
lme_highseas,1982,Small demersals (<30 cm),3.455373134328358
lme_highseas,1982,Small pelagics (<30 cm),3.285486725663717
lme_highseas,1982,Small reef assoc. fish (<30 cm),3.308169014084507
lme_highseas,1982,Small to medium flatfishes (<90 cm),3.6329166666666666
lme_highseas,1982,Small to medium rays (<90 cm),3.781428571428571
lme_highseas,1982,Small to medium sharks (<90 cm),3.921875
lme_highseas,1983,Cephalopods,3.850285714285714
lme_highseas,1983,Jellyfish,3.2249999999999996
lme_highseas,1983,Krill,2.25
lme_highseas,1983,Large bathydemersals (>=90 cm),4.052631578947368
lme_highseas,1983,Large bathypelagics (>=90 cm),4.003333333333333
lme_highseas,1983,Large benthopelagics (>=90 cm),3.9362
lme_highseas,1983,Large demersals (>=90 cm),3.9761875000000004
lme_highseas,1983,Large flatfishes (>=90 cm),4.02625
lme_highseas,1983,Large pelagics (>=90 cm),4.292753623188406
lme_highseas,1983,Large rays (>=90 cm),3.728181818181818
lme_highseas,1983,Large reef assoc. fish (>=90 cm),3.7951948051948055
lme_highseas,1983,Large sharks (>=90 cm),4.20769512195122
lme_highseas,1983,"Lobsters, crabs",3.1429787234042554
lme_highseas,1983,Medium bathydemersals (30 - 89 cm),3.849411764705882
lme_highseas,1983,Medium bathypelagics (30 - 89 cm),3.730909090909091
lme_highseas,1983,Medium benthopelagics (30 - 89 cm),3.6523584905660376
lme_highseas,1983,Medium demersals (30 - 89 cm),3.6374493927125506
lme_highseas,1983,Medium pelagics (30 - 89 cm),3.57970297029703
lme_highseas,1983,Medium reef assoc. fish (30 - 89 cm),3.519824561403509
lme_highseas,1983,Other demersal invertebrates,2.145987341772152
lme_highseas,1983,Shrimps,2.873804347826087
lme_highseas,1983,Small bathydemersals (<30 cm),3.5033333333333334
lme_highseas,1983,Small bathypelagics (<30 cm),3.495
lme_highseas,1983,Small benthopelagics (<30 cm),3.5011111111111113
lme_highseas,1983,Small demersals (<30 cm),3.455373134328358
lme_highseas,1983,Small pelagics (<30 cm),3.2884684684684684
lme_highseas,1983,Small reef assoc. fish (<30 cm),3.2857746478873238
lme_highseas,1983,Small to medium flatfishes (<90 cm),3.623918918918919
lme_highseas,1983,Small to medium rays (<90 cm),3.769545454545454
lme_highseas,1983,Small to medium sharks (<90 cm),3.921875
lme_highseas,1984,Cephalopods,3.850285714285714
lme_highseas,1984,Jellyfish,3.28375
lme_highseas,1984,Krill,2.25
lme_highseas,1984,Large bathydemersals (>=90 cm),4.052631578947368
lme_highseas,1984,Large bathypelagics (>=90 cm),4.003333333333333
lme_highseas,1984,Large benthopelagics (>=90 cm),3.9362
lme_highseas,1984,Large demersals (>=90 cm),3.9775316455696204
lme_highseas,1984,Large flatfishes (>=90 cm),4.02625
lme_highseas,1984,Large pelagics (>=90 cm),4.301764705882353
lme_highseas,1984,Large rays (>=90 cm),3.723111111111111
lme_highseas,1984,Large reef assoc. fish (>=90 cm),3.8010526315789472
lme_highseas,1984,Large sharks (>=90 cm),4.211493827160494
