year,raw_rows_selected,raw_filtered_tonnes,standardized_tonnes,difference_tonnes,reconciled,unit_id
2008,2253,51394.6640753017,51394.6640753017,0.0,True,LME_045
2009,2313,51314.4171555315,51314.4171555315,0.0,True,LME_045
2010,2159,51408.5744250779,51408.5744250779,0.0,True,LME_045
2011,2909,51544.1514427975,51544.1514427975,0.0,True,LME_045
2012,2891,49717.0001826434,49717.0001826434,0.0,True,LME_045
2013,2875,46275.8526764975,46275.8526764975,0.0,True,LME_045
2014,2847,47411.1189655704,47411.1189655704,0.0,True,LME_045
2015,2919,49267.8200370805,49267.8200370805,0.0,True,LME_045
2016,2858,50078.9351140305,50078.9351140305,0.0,True,LME_045
2017,2860,50055.0882602395,50055.0882602395,0.0,True,LME_045
2018,2837,48243.299537245795,48243.299537245795,0.0,True,LME_045
2019,3021,44647.944981429304,44647.944981429304,0.0,True,LME_045
1950,331,72076.4407098313,72076.4407098313,0.0,True,LME_046
1951,686,72028.0267802773,72028.0267802773,0.0,True,LME_046
1952,699,74124.7104910206,74124.7104910206,0.0,True,LME_046
1953,729,75285.02412956,75285.02412956,0.0,True,LME_046
1954,731,76404.7675036747,76404.7675036747,0.0,True,LME_046
1955,781,81822.4951255244,81822.49512552441,1.4551915228366852e-11,True,LME_046
1956,787,84659.3526899343,84659.3526899343,0.0,True,LME_046
1957,823,86350.6689005348,86350.6689005348,0.0,True,LME_046
1958,837,87107.1546125325,87107.1546125325,0.0,True,LME_046
1959,850,91366.0816289703,91366.0816289703,0.0,True,LME_046
1960,1113,98227.4115483398,98227.4115483398,0.0,True,LME_046
1961,1154,96540.5862974184,96540.5862974184,0.0,True,LME_046
1962,1140,93391.69887226309,93391.69887226309,0.0,True,LME_046
1963,1178,94609.2240131734,94609.2240131734,0.0,True,LME_046
1964,1209,102517.5971427808,102517.5971427808,0.0,True,LME_046
1965,1258,115901.2551009619,115901.2551009619,0.0,True,LME_046
1966,1266,132325.4471157215,132325.4471157215,0.0,True,LME_046
1967,1270,140272.7026672053,140272.7026672053,0.0,True,LME_046
1968,1265,174353.37612445749,174353.3761244575,2.9103830456733704e-11,True,LME_046
1969,1494,173074.7135507804,173074.7135507804,0.0,True,LME_046
1970,1182,195625.9726651813,195625.9726651813,0.0,True,LME_046
1971,1576,235648.7703956853,235648.7703956853,0.0,True,LME_046
1972,1565,274380.805396345,274380.805396345,0.0,True,LME_046
1973,1619,237660.2746057947,237660.2746057947,0.0,True,LME_046
1974,1743,303622.9555975987,303622.9555975987,0.0,True,LME_046
1975,1713,263072.7533864556,263072.7533864556,0.0,True,LME_046
1976,1730,343235.1213692378,343235.1213692378,0.0,True,LME_046
1977,1831,447554.9142831543,447554.9142831543,0.0,True,LME_046
1978,1833,294696.8949028836,294696.8949028836,0.0,True,LME_046
1979,1951,332524.8368453543,332524.8368453543,0.0,True,LME_046
1980,1983,368411.4157136885,368411.4157136885,0.0,True,LME_046
1981,1933,406222.24155752,406222.24155752,0.0,True,LME_046
1982,2012,376831.3302777842,376831.3302777842,0.0,True,LME_046
1983,2574,527986.0189765074,527986.0189765072,-1.1641532182693481e-10,True,LME_046
1984,2531,574736.157664578,574736.157664578,0.0,True,LME_046
1985,2464,477958.3344853284,477958.3344853284,0.0,True,LME_046
1986,2574,599925.362345343,599925.362345343,0.0,True,LME_046
1987,2481,818030.7757511598,818030.7757511598,0.0,True,LME_046
1988,2557,885235.1121647729,885235.1121647729,0.0,True,LME_046
1989,3880,841275.1357084739,841275.1357084739,0.0,True,LME_046
1990,4259,766133.1081031191,766133.1081031191,0.0,True,LME_046
1991,4544,818969.462040035,818969.462040035,0.0,True,LME_046
1992,4442,806735.3839167344,806735.3839167344,0.0,True,LME_046
1993,4611,732405.6390461591,732405.6390461591,0.0,True,LME_046
1994,4934,727482.5970927506,727482.5970927506,0.0,True,LME_046
1995,4840,720847.9554831544,720847.9554831544,0.0,True,LME_046
1996,4952,725947.5848303926,725947.5848303926,0.0,True,LME_046
1997,5034,793332.7458020188,793332.7458020188,0.0,True,LME_046
1998,4913,794720.0460264857,794720.0460264857,0.0,True,LME_046
1999,5030,733403.070626583,733403.0706265828,-1.1641532182693481e-10,True,LME_046
2000,5186,683824.8600046006,683824.8600046006,0.0,True,LME_046
2001,5298,690271.9919234742,690271.9919234742,0.0,True,LME_046
2002,5934,669145.8812462479,669145.8812462479,0.0,True,LME_046
2003,6079,686721.63551289,686721.63551289,0.0,True,LME_046
2004,6064,640390.4783511331,640390.4783511331,0.0,True,LME_046
2005,6222,597184.4869421504,597184.4869421504,0.0,True,LME_046
2006,6311,564799.3899679505,564799.3899679505,0.0,True,LME_046
2007,6096,574412.0739653789,574412.0739653789,0.0,True,LME_046
2008,6126,518721.3801705225,518721.3801705225,0.0,True,LME_046
2009,6147,493730.6984964349,493730.6984964349,0.0,True,LME_046
2010,6039,505685.6512178823,505685.6512178823,0.0,True,LME_046
2011,6228,501352.5910348586,501352.5910348586,0.0,True,LME_046
2012,6356,511318.4774515115,511318.4774515115,0.0,True,LME_046
2013,6150,499166.0992586856,499166.0992586856,0.0,True,LME_046
2014,6307,547943.7249305715,547943.7249305715,0.0,True,LME_046
2015,6339,519073.07603971986,519073.07603971986,0.0,True,LME_046
2016,4794,444258.5019831851,444258.50198318507,-5.820766091346741e-11,True,LME_046
2017,4800,450866.9738836225,450866.9738836225,0.0,True,LME_046
2018,4873,389494.7856494996,389494.7856494996,0.0,True,LME_046
2019,4667,431127.7771667331,431127.7771667331,0.0,True,LME_046
1950,3260,1156011.2900659656,1156011.2900659656,0.0,True,LME_047
1951,3300,1258211.7873320328,1258211.7873320328,0.0,True,LME_047
1952,3359,1335173.0387702624,1335173.0387702626,2.3283064365386963e-10,True,LME_047
1953,3337,1363247.802419503,1363247.802419503,0.0,True,LME_047
1954,3378,1465827.0524061234,1465827.0524061234,0.0,True,LME_047
1955,3477,1544889.2439209616,1544889.2439209616,0.0,True,LME_047
1956,3763,1691946.7813741297,1691946.7813741297,0.0,True,LME_047
1957,3759,1797170.3113145202,1797170.3113145202,0.0,True,LME_047
1958,3940,1846967.4471786418,1846967.4471786418,0.0,True,LME_047
1959,3925,1838622.5054776564,1838622.5054776564,0.0,True,LME_047
1960,3968,1887277.9214650556,1887277.9214650556,0.0,True,LME_047
1961,4009,1971222.4295883148,1971222.4295883148,0.0,True,LME_047
1962,4021,2036353.70833307,2036353.70833307,0.0,True,LME_047
1963,4023,1956110.893333977,1956110.893333977,0.0,True,LME_047
1964,4079,1946475.4952965803,1946475.4952965803,0.0,True,LME_047
1965,4068,2069909.0479793148,2069909.0479793148,0.0,True,LME_047
1966,4140,2136317.439978367,2136317.439978367,0.0,True,LME_047
1967,4187,2170364.3703811364,2170364.3703811364,0.0,True,LME_047
1968,4303,2294065.180120494,2294065.1801204947,4.656612873077393e-10,True,LME_047
1969,4307,2343321.8571047853,2343321.8571047853,0.0,True,LME_047
1970,4773,2467731.7173831696,2467731.7173831696,0.0,True,LME_047
1971,4814,2527851.991623925,2527851.991623925,0.0,True,LME_047
1972,4849,2671439.9859233107,2671439.9859233107,0.0,True,LME_047
1973,4866,2977102.69212631,2977102.69212631,0.0,True,LME_047
1974,4958,3167098.1917245016,3167098.1917245016,0.0,True,LME_047
1975,4935,3294057.198343435,3294057.198343435,0.0,True,LME_047
1976,5020,3421262.753412609,3421262.753412609,0.0,True,LME_047
1977,5416,3775270.4513923796,3775270.4513923796,0.0,True,LME_047
1978,5511,4065990.646720736,4065990.646720736,0.0,True,LME_047
1979,5655,4022334.9554888615,4022334.955488861,-4.656612873077393e-10,True,LME_047
1980,5831,4078558.2638941878,4078558.2638941878,0.0,True,LME_047
1981,5827,4402581.108442338,4402581.108442338,0.0,True,LME_047
1982,5834,4543298.888959253,4543298.888959253,0.0,True,LME_047
1983,5867,4795961.615611541,4795961.615611541,0.0,True,LME_047
1984,5754,5200357.922004295,5200357.922004295,0.0,True,LME_047
1985,5842,5123922.196423596,5123922.196423595,-9.313225746154785e-10,True,LME_047
1986,5848,5626261.437349652,5626261.437349652,0.0,True,LME_047
1987,5843,5561694.281235273,5561694.281235273,0.0,True,LME_047
1988,5927,5894659.745823644,5894659.745823644,0.0,True,LME_047
1989,6217,5716507.479856454,5716507.479856454,0.0,True,LME_047
1990,6428,5700144.88925379,5700144.88925379,0.0,True,LME_047
1991,6554,5262334.849599416,5262334.849599416,0.0,True,LME_047
1992,6619,4973063.249499658,4973063.249499658,0.0,True,LME_047
1993,6569,5082470.267038728,5082470.267038728,0.0,True,LME_047
1994,6613,5263656.408698636,5263656.408698636,0.0,True,LME_047
1995,6759,5522908.526310799,5522908.526310799,0.0,True,LME_047
1996,6690,5266174.1799531225,5266174.1799531225,0.0,True,LME_047
1997,6682,5500304.427875311,5500304.427875311,0.0,True,LME_047
1998,6474,5509887.111370932,5509887.111370932,0.0,True,LME_047
1999,6456,5254625.697907656,5254625.697907656,0.0,True,LME_047
2000,6403,5110000.571696439,5110000.571696439,0.0,True,LME_047
2001,6403,5182054.928568716,5182054.928568716,0.0,True,LME_047
2002,6413,5054904.846198445,5054904.846198445,0.0,True,LME_047
2003,6792,5299202.836689349,5299202.836689349,0.0,True,LME_047
2004,6580,5434642.171193941,5434642.171193941,0.0,True,LME_047
2005,6629,5382331.030566673,5382331.030566673,0.0,True,LME_047
2006,6623,5382807.730976709,5382807.730976709,0.0,True,LME_047
2007,6602,5288214.334452818,5288214.334452818,0.0,True,LME_047
2008,6514,5492696.3995018955,5492696.3995018955,0.0,True,LME_047
2009,6452,5325827.62278344,5325827.62278344,0.0,True,LME_047
2010,6313,5390402.254365449,5390402.254365449,0.0,True,LME_047
2011,6576,5852515.419027486,5852515.419027486,0.0,True,LME_047
2012,6623,5923944.382685196,5923944.382685196,0.0,True,LME_047
2013,6597,5826324.728422893,5826324.728422893,0.0,True,LME_047
2014,6531,6246953.905626366,6246953.905626366,0.0,True,LME_047
2015,6571,5780408.225280195,5780408.225280195,0.0,True,LME_047
2016,6588,5568519.2456606245,5568519.2456606245,0.0,True,LME_047
2017,6701,5437618.333477229,5437618.333477229,0.0,True,LME_047
2018,6678,5375830.8003507685,5375830.8003507685,0.0,True,LME_047
2019,6581,5649829.984210193,5649829.984210193,0.0,True,LME_047
1950,1594,749540.4127568833,749540.4127568833,0.0,True,LME_048
1951,1639,826468.2152841714,826468.2152841714,0.0,True,LME_048
1952,1671,875229.6967854291,875229.6967854291,0.0,True,LME_048
1953,1685,869638.4407903755,869638.4407903755,0.0,True,LME_048
1954,1690,965991.2379079913,965991.2379079913,0.0,True,LME_048
1955,1823,1001440.9828753617,1001440.9828753617,0.0,True,LME_048
1956,1863,1140517.762917908,1140517.762917908,0.0,True,LME_048
1957,1881,1115773.7135479385,1115773.7135479385,0.0,True,LME_048
1958,1936,1167239.940683441,1167239.940683441,0.0,True,LME_048
1959,1948,1152577.3893812704,1152577.3893812704,0.0,True,LME_048
1960,1991,1163107.9331028855,1163107.9331028855,0.0,True,LME_048
1961,2014,1069599.6764248144,1069599.6764248144,0.0,True,LME_048
1962,1972,1179473.7563664825,1179473.7563664827,2.3283064365386963e-10,True,LME_048
1963,2011,1059175.4816019204,1059175.4816019204,0.0,True,LME_048
1964,2073,1189569.8947406542,1189569.8947406542,0.0,True,LME_048
1965,2075,1238203.303028312,1238203.303028312,0.0,True,LME_048
1966,2110,1302961.106209917,1302961.106209917,0.0,True,LME_048
1967,2156,1307768.4827911004,1307768.4827911004,0.0,True,LME_048
1968,2218,1319289.272001841,1319289.2720018409,-2.3283064365386963e-10,True,LME_048
1969,2148,1427948.2681852148,1427948.2681852148,0.0,True,LME_048
1970,2611,1418593.0568277785,1418593.0568277785,0.0,True,LME_048
1971,2616,1512844.491402394,1512844.491402394,0.0,True,LME_048
1972,2552,1709332.0597347815,1709332.0597347815,0.0,True,LME_048
1973,2603,1820944.0304697058,1820944.0304697058,0.0,True,LME_048
1974,2662,1883974.4219810194,1883974.4219810194,0.0,True,LME_048
1975,2654,1831717.5805430214,1831717.5805430214,0.0,True,LME_048
1976,2735,1842375.5205050407,1842375.5205050407,0.0,True,LME_048
1977,3009,1840314.6002002177,1840314.6002002177,0.0,True,LME_048
1978,3128,1847262.9436303847,1847262.9436303847,0.0,True,LME_048
1979,3201,1857510.739293344,1857510.7392933443,2.3283064365386963e-10,True,LME_048
1980,3321,1784344.5413149546,1784344.5413149546,0.0,True,LME_048
1981,3317,1872747.9483999049,1872747.9483999049,0.0,True,LME_048
1982,3304,1887247.7376327864,1887247.7376327864,0.0,True,LME_048
1983,3345,1911673.9166031615,1911673.9166031615,0.0,True,LME_048
1984,3265,1969509.1502722222,1969509.1502722222,0.0,True,LME_048
1985,3320,1982307.9707927953,1982307.9707927953,0.0,True,LME_048
1986,3325,2068487.1387016743,2068487.1387016743,0.0,True,LME_048
1987,3279,2263477.8604783528,2263477.8604783528,0.0,True,LME_048
1988,3372,2220187.058674022,2220187.058674022,0.0,True,LME_048
1989,3507,2198680.7062549405,2198680.7062549405,0.0,True,LME_048
1990,3696,2167318.8922957187,2167318.8922957187,0.0,True,LME_048
1991,3673,2038269.548704998,2038269.548704998,0.0,True,LME_048
1992,3735,2209823.082362867,2209823.082362867,0.0,True,LME_048
1993,3697,2453492.3260834473,2453492.3260834473,0.0,True,LME_048
1994,3768,2583639.599333939,2583639.599333939,0.0,True,LME_048
1995,3847,2749825.7658260292,2749825.7658260292,0.0,True,LME_048
1996,3751,2588465.3849663436,2588465.3849663436,0.0,True,LME_048
1997,3750,2768811.661880865,2768811.661880865,0.0,True,LME_048
1998,3413,2862442.428674548,2862442.4286745475,-4.656612873077393e-10,True,LME_048
1999,3338,2580897.916088065,2580897.916088065,0.0,True,LME_048
2000,3366,2616629.194309825,2616629.1943098255,4.656612873077393e-10,True,LME_048
2001,3370,2759290.0842363993,2759290.0842363993,0.0,True,LME_048
2002,3415,2650601.783112796,2650601.783112796,0.0,True,LME_048
2003,3666,2640534.2756743105,2640534.2756743105,0.0,True,LME_048
2004,3605,2741792.1042004908,2741792.1042004908,0.0,True,LME_048
2005,3605,2712782.6216911585,2712782.6216911585,0.0,True,LME_048
2006,3577,2660100.6474268814,2660100.6474268814,0.0,True,LME_048
2007,3665,2640777.4203967964,2640777.4203967964,0.0,True,LME_048
2008,3607,2735168.2038776707,2735168.2038776707,0.0,True,LME_048
2009,3545,2747133.0567700253,2747133.0567700253,0.0,True,LME_048
2010,3464,2742320.907369675,2742320.907369675,0.0,True,LME_048
2011,3536,2919514.9890000904,2919514.9890000904,0.0,True,LME_048
2012,3884,2923361.352766509,2923361.352766509,0.0,True,LME_048
2013,3982,2920365.7498828033,2920365.7498828033,0.0,True,LME_048
2014,3902,3225326.860806709,3225326.860806709,0.0,True,LME_048
2015,3958,2994394.707374488,2994394.707374488,0.0,True,LME_048
2016,3963,2914387.1169077456,2914387.1169077456,0.0,True,LME_048
2017,3898,2748889.758261415,2748889.758261415,0.0,True,LME_048
2018,3959,2727657.79645661,2727657.79645661,0.0,True,LME_048
2019,3922,2658977.968899307,2658977.968899307,0.0,True,LME_048
1950,2550,1365089.510902922,1365089.510902922,0.0,True,LME_049
1951,2557,1422818.0823545465,1422818.0823545465,0.0,True,LME_049
1952,2623,1466583.172951732,1466583.172951732,0.0,True,LME_049
1953,2597,1570201.6639808882,1570201.6639808882,0.0,True,LME_049
1954,2647,1602693.263816348,1602693.263816348,0.0,True,LME_049
1955,2701,1712875.326289019,1712875.326289019,0.0,True,LME_049
1956,2973,1738070.6788101974,1738070.6788101974,0.0,True,LME_049
1957,2995,1944462.8564058496,1944462.8564058496,0.0,True,LME_049
1958,3118,1989369.3518330785,1989369.3518330785,0.0,True,LME_049
1959,3132,2155749.7161945803,2155749.71619458,-4.656612873077393e-10,True,LME_049
1960,3151,2271581.396506701,2271581.3965067016,4.656612873077393e-10,True,LME_049
1961,3190,2409963.6197017045,2409963.6197017045,0.0,True,LME_049
1962,3204,2404788.7718025907,2404788.7718025907,0.0,True,LME_049
1963,3201,2409141.368272965,2409141.368272965,0.0,True,LME_049
1964,3223,2090257.4304901073,2090257.4304901073,0.0,True,LME_049
1965,3236,2304140.712628944,2304140.7126289443,4.656612873077393e-10,True,LME_049
1966,3281,2260428.398603756,2260428.398603756,0.0,True,LME_049
1967,3331,2207665.0914285774,2207665.0914285774,0.0,True,LME_049
1968,3382,2397618.910098666,2397618.910098666,0.0,True,LME_049
1969,3392,2293871.7448892863,2293871.7448892863,0.0,True,LME_049
1970,3693,2328262.712463779,2328262.712463779,0.0,True,LME_049
1971,3739,2462716.6888799095,2462716.6888799095,0.0,True,LME_049
1972,3723,2476370.537183971,2476370.537183971,0.0,True,LME_049
1973,3730,2554207.022126904,2554207.022126904,0.0,True,LME_049
1974,3762,2703273.503397215,2703273.5033972156,4.656612873077393e-10,True,LME_049
1975,3758,2870477.544147838,2870477.544147838,0.0,True,LME_049
1976,3809,2905432.809484496,2905432.809484496,0.0,True,LME_049
1977,4027,3017626.937987452,3017626.937987452,0.0,True,LME_049
1978,4146,3170796.368522865,3170796.368522865,0.0,True,LME_049
1979,4204,3129399.846234775,3129399.846234775,0.0,True,LME_049
1980,4351,3221950.076112721,3221950.076112721,0.0,True,LME_049
1981,4340,3340912.5171663254,3340912.5171663254,0.0,True,LME_049
1982,4339,3462691.356936125,3462691.356936125,0.0,True,LME_049
1983,4383,3646398.284574952,3646398.284574952,0.0,True,LME_049
1984,4274,3988822.31287118,3988822.3128711805,4.656612873077393e-10,True,LME_049
1985,4341,3794968.3906150237,3794968.3906150237,0.0,True,LME_049
1986,4350,3942212.5474665742,3942212.5474665742,0.0,True,LME_049
1987,4418,3986623.0457215994,3986623.0457215994,0.0,True,LME_049
1988,4466,4133017.9560062657,4133017.9560062657,0.0,True,LME_049
1989,4778,3973711.6577966227,3973711.6577966227,0.0,True,LME_049
1990,4984,3852168.630607253,3852168.630607253,0.0,True,LME_049
1991,5078,3637352.9381167246,3637352.938116725,4.656612873077393e-10,True,LME_049
1992,5161,3269559.6448674793,3269559.6448674793,0.0,True,LME_049
1993,5094,3231748.6497521587,3231748.6497521587,0.0,True,LME_049
1994,5168,3070967.998765261,3070967.998765261,0.0,True,LME_049
1995,5315,3013274.033430948,3013274.033430948,0.0,True,LME_049
1996,5355,3681009.700561272,3681009.700561272,0.0,True,LME_049
1997,5375,3676104.5379694104,3676104.5379694104,0.0,True,LME_049
1998,5377,3522815.9797781645,3522815.9797781645,0.0,True,LME_049
1999,5371,3586802.909654402,3586802.9096544017,-4.656612873077393e-10,True,LME_049
2000,5382,3434362.713199839,3434362.713199839,0.0,True,LME_049
2001,5382,3204060.9997742763,3204060.9997742763,0.0,True,LME_049
2002,5388,3111960.7746933824,3111960.7746933824,0.0,True,LME_049
2003,5710,3231718.3232608107,3231718.3232608107,0.0,True,LME_049
2004,5220,3181823.339614713,3181823.339614713,0.0,True,LME_049
2005,5563,3234753.1948863524,3234753.194886353,4.656612873077393e-10,True,LME_049
2006,5548,3199791.531670375,3199791.531670375,0.0,True,LME_049
2007,5526,3185910.107261975,3185910.107261975,0.0,True,LME_049
2008,5454,3159606.285169126,3159606.285169126,0.0,True,LME_049
2009,5391,2987889.128182362,2987889.128182362,0.0,True,LME_049
2010,5366,2996601.7642560075,2996601.7642560075,0.0,True,LME_049
2011,5598,3224207.937422524,3224207.937422524,0.0,True,LME_049
2012,5642,3083401.6102646217,3083401.6102646217,0.0,True,LME_049
2013,5622,3033804.64980348,3033804.64980348,0.0,True,LME_049
2014,5566,3368070.197329651,3368070.197329651,0.0,True,LME_049
2015,5595,2904909.0305009405,2904909.0305009405,0.0,True,LME_049
2016,5622,2973746.1744253514,2973746.1744253514,0.0,True,LME_049
2017,5758,2860073.7264567832,2860073.7264567832,0.0,True,LME_049
2018,5740,2879352.1986954543,2879352.1986954543,0.0,True,LME_049
2019,5722,3090456.2651244747,3090456.2651244747,0.0,True,LME_049
1950,2123,1333032.6899400412,1333032.6899400412,0.0,True,LME_050
